ROOT	WORD	SEGMENTATION	ANALYSIS	FREQ
marangoz	marangozu	marangoz-u	N-PSS3S	5
marangoz	marangozların	marangoz-lar-ın	N-PL-GEN	3
maraton	maratonumuzda	maraton-umuz-da	N-PSS1P-LOC	1
maraton	maratonu	maraton-u	N-PSS3S	16
maraton	maratonun	maraton-un	N-GEN	2
maraton	maratonda	maraton-da	N-LOC	7
maraton	maraton	maraton	N	22
maraton	maratonunun	maraton-u-nun	N-PSS3S-GEN	3
maraton	maratona	maraton-a	N-DAT	2
marmelat	marmelat	marmelat	N	6
marul	marulu	marul-u	N-PSS3S	2
marul	marulun	marul-un	N-GEN	1
marul	marulların	marul-lar-ın	N-PL-GEN	1
marul	marulda	marul-da	N-LOC	1
marul	marul	marul	N	19
marul	marulunun	marul-u-nun	N-PSS3S-GEN	2
masa	masamızda	masa-mız-da	N-PSS1P-LOC	5
masa	masalarımızı	masa-lar-ımız-ı	N-PL-PSS1P-ACC	1
masa	masalarımızın	masa-lar-ımız-ın	N-PL-PSS1P-GEN	3
masa	masayı	masa-yı	N-ACC	20
masa	masaların	masa-lar-ın	N-PL-GEN	15
masa	masadan	masa-dan	N-ABL	26
masa	masalarının	masa-lar-ı-nın	N-PL-PSS3S-GEN	5
masa	masanda	masa-n-da	N-PSS2S-LOC	1
masa	masamıza	masa-mız-a	N-PSS1P-DAT	8
masa	masalar	masa-lar	N-PL	27
masa	masaları	masa-lar-ı	N-PL-ACC	33
masa	masanızın	masa-nız-ın	N-PSS2P-GEN	8
masa	masamızın	masa-mız-ın	N-PSS1P-GEN	4
masa	masanızı	masa-nız-ı	N-PSS2P-ACC	2
masa	masada	masa-da	N-LOC	80
masa	masa	masa	N	523
masa	masalara	masa-lar-a	N-PL-DAT	17
masa	masasının	masa-sı-nın	N-PSS3S-GEN	22
masa	masanızdan	masa-nız-dan	N-PSS2P-ABL	1
masa	masanın	masa-nın	N-GEN	98
masa	masalarımız	masa-lar-ımız	N-PL-PSS1P	2
masa	masalarda	masa-lar-da	N-PL-LOC	16
masa	masanız	masa-nız	N-PSS2P	2
masa	masanıza	masa-nız-a	N-PSS2P-DAT	9
masa	masanızda	masa-nız-da	N-PSS2P-LOC	3
masa	masaya	masa-ya	N-DAT	211
masa	masamızı	masa-mız-ı	N-PSS1P-ACC	2
masa	masanı	masa-n-ı	N-PSS2S-ACC	1
masa	masamız	masa-mız	N-PSS1P	4
masa	masası	masa-sı	N-PSS3S	150
masa	masalardan	masa-lar-dan	N-PL-ABL	5
masal	masallarımızın	masal-lar-ımız-ın	N-PL-PSS1P-GEN	1
masal	masalı	masal-ı	N-PSS3S	36
masal	masalın	masal-ın	N-GEN	6
masal	masalların	masal-lar-ın	N-PL-GEN	8
masal	masaldan	masal-dan	N-ABL	1
masal	masallar	masal-lar	N-PL	32
masal	masalları	masal-lar-ı	N-PL-PSS3S	20
masal	masalda	masal-da	N-LOC	7
masal	masal	masal	N	148
masal	masallara	masal-lar-a	N-PL-DAT	5
masal	masalının	masal-ı-nın	N-PSS3S-GEN	1
masal	masallarımız	masal-lar-ımız	N-PL-PSS1P	1
masal	masalını	masal-ın-ı	N-PSS2S-ACC	6
masal	masallarda	masal-lar-da	N-PL-LOC	5
masal	masala	masal-a	N-DAT	3
masal	masallardan	masal-lar-dan	N-PL-ABL	5
maskara	maskara	maskara	N	3
maskara	maskaralar	maskara-lar	N-PL	1
maskara	maskarası	maskara-sı	N-PSS3S	2
maske	maskelerimizi	maske-ler-imiz-i	N-PL-PSS1P-ACC	1
maske	maskeyi	maske-yi	N-ACC	12
maske	maskelerin	maske-ler-in	N-PL-GEN	2
maske	maskeden	maske-den	N-ABL	2
maske	maskelerinin	maske-ler-i-nin	N-PL-PSS3S-GEN	2
maske	maskeler	maske-ler	N-PL	28
maske	maskeleri	maske-ler-i	N-PL-ACC	15
maske	maske	maske	N	119
maske	maskelere	maske-ler-e	N-PL-DAT	2
maske	maskesinin	maske-si-nin	N-PSS3S-GEN	5
maske	maskenin	maske-nin	N-GEN	14
maske	maskelerde	maske-ler-de	N-PL-LOC	5
maske	maskenizde	maske-niz-de	N-PSS2P-LOC	1
maske	maskeye	maske-ye	N-DAT	4
maske	maskeni	maske-n-i	N-PSS2S-ACC	1
maske	maskemiz	maske-miz	N-PSS1P	1
maske	maskesi	maske-si	N-PSS3S	31
maske	maskelerden	maske-ler-den	N-PL-ABL	2
mastürbasyon	mastürbasyonun	mastürbasyon-un	N-GEN	1
mastürbasyon	mastürbasyonu	mastürbasyon-u	N-PSS3S	1
mastürbasyon	mastürbasyon	mastürbasyon	N	7
masumiyet	masumiyetin	masumiyet-in	N-GEN	3
masumiyet	masumiyet	masumiyet	N	9
masumiyet	masumiyetinin	masumiyet-i-nin	N-PSS3S-GEN	1
masumiyet	masumiyeti	masumiyet-i	N-ACC	4
masumiyet	masumiyetleri	masumiyet-ler-i	N-PL-PSS3S	1
masör	masör	masör	N	4
masör	masörlerimize	masör-ler-imiz-e	N-PL-PSS1P-DAT	1
masör	masörümüze	masör-ümüz-e	N-PSS1P-DAT	1
masör	masörlerimizin	masör-ler-imiz-in	N-PL-PSS1P-GEN	1
maya	mayayı	maya-yı	N-ACC	3
maya	mayan	maya-n	N-PSS2S	3
maya	mayaların	maya-lar-ın	N-PL-GEN	2
maya	mayalar	maya-lar	N-PL	10
maya	maya	maya	N	77
maya	mayasının	maya-sı-nın	N-PSS3S-GEN	1
maya	mayanın	maya-nın	N-GEN	5
maya	mayalarda	maya-lar-da	N-PL-LOC	1
maya	mayamız	maya-mız	N-PSS1P	1
maya	mayası	maya-sı	N-PSS3S	25
maydanoz	maydanozu	maydanoz-u	N-PSS3S	8
maydanoz	maydanozun	maydanoz-un	N-GEN	2
maydanoz	maydanozları	maydanoz-lar-ı	N-PL-PSS3S	2
maydanoz	maydanoz	maydanoz	N	68
maydanoz	maydanoza	maydanoz-a	N-DAT	1
maymun	maymunun	maymun-un	N-GEN	4
maymun	maymun	maymun	N	40
maymun	maymunlara	maymun-lar-a	N-PL-DAT	2
maymun	maymuna	maymun-a	N-DAT	1
maymun	maymunlar	maymun-lar	N-PL	7
maymun	maymunu	maymun-u	N-PSS3S	9
maymun	maymundan	maymun-dan	N-ABL	4
maymun	maymunları	maymun-lar-ı	N-PL-PSS3S	2
maymun	maymunda	maymun-da	N-LOC	1
maymun	maymunların	maymun-lar-ın	N-PL-GEN	4
maymun	maymunlarda	maymun-lar-da	N-PL-LOC	4
maymun	maymunlardan	maymun-lar-dan	N-PL-ABL	3
mayo	mayoyu	mayo-yu	N-ACC	3
mayo	mayonuzu	mayo-nuz-u	N-PSS2P-ACC	1
mayo	mayoda	mayo-da	N-LOC	1
mayo	mayo	mayo	N	39
mayo	mayosu	mayo-su	N-PSS3S	2
mayonez	mayonezi	mayonez-i	N-PSS3S	4
mayonez	mayonezin	mayonez-in	N-GEN	1
mayonez	mayonez	mayonez	N	19
mayonez	mayoneze	mayonez-e	N-DAT	2
mazgal	mazgalı	mazgal-ı	N-PSS3S	1
mazgal	mazgalların	mazgal-lar-ın	N-PL-GEN	4
mazgal	mazgaldan	mazgal-dan	N-ABL	1
mazgal	mazgallar	mazgal-lar	N-PL	1
mazgal	mazgalları	mazgal-lar-ı	N-PL-PSS3S	1
mazgal	mazgal	mazgal	N	10
mazgal	mazgallardan	mazgal-lar-dan	N-PL-ABL	2
mazot	mazotu	mazot-u	N-PSS3S	5
mazot	mazotun	mazot-un	N-GEN	3
mazot	mazottan	mazot-tan	N-ABL	1
mazot	mazotlar	mazot-lar	N-PL	1
mazot	mazot	mazot	N	33
mazot	mazotumuz	mazot-umuz	N-PSS1P	1
maç	maçı	maç-ı	N-PSS3S	104
maç	maçın	maç-ın	N-GEN	45
maç	maçların	maç-lar-ın	N-PL-GEN	14
maç	maçtan	maç-tan	N-ABL	34
maç	maçlarının	maç-lar-ı-nın	N-PL-PSS3S-GEN	4
maç	maçlarımızda	maç-lar-ımız-da	N-PL-PSS1P-LOC	2
maç	maçlar	maç-lar	N-PL	45
maç	maçları	maç-lar-ı	N-PL-PSS3S	48
maç	maçta	maç-ta	N-LOC	55
maç	maç	maç	N	180
maç	maçlara	maç-lar-a	N-PL-DAT	15
maç	maçının	maç-ı-nın	N-PSS3S-GEN	15
maç	maçlarda	maç-lar-da	N-PL-LOC	25
maç	maçınız	maç-ınız	N-PSS2P	1
maç	maçınıza	maç-ınız-a	N-PSS2P-DAT	1
maç	maça	maç-a	N-DAT	48
maç	maçımızı	maç-ımız-ı	N-PSS1P-ACC	2
maç	maçımız	maç-ımız	N-PSS1P	5
maç	maçlarımıza	maç-lar-ımız-a	N-PL-PSS1P-DAT	1
maç	maçlardan	maç-lar-dan	N-PL-ABL	6
mağara	mağarayı	mağara-yı	N-ACC	8
mağara	mağaraların	mağara-lar-ın	N-PL-GEN	6
mağara	mağaradan	mağara-dan	N-ABL	11
mağara	mağaralarının	mağara-lar-ı-nın	N-PL-PSS3S-GEN	2
mağara	mağaralar	mağara-lar	N-PL	22
mağara	mağaraları	mağara-lar-ı	N-PL-PSS3S	33
mağara	mağarada	mağara-da	N-LOC	26
mağara	mağara	mağara	N	134
mağara	mağaralara	mağara-lar-a	N-PL-DAT	7
mağara	mağarasının	mağara-sı-nın	N-PSS3S-GEN	7
mağara	mağaranın	mağara-nın	N-GEN	50
mağara	mağaralarda	mağara-lar-da	N-PL-LOC	20
mağara	mağaraya	mağara-ya	N-DAT	31
mağara	mağaramızı	mağara-mız-ı	N-PSS1P-ACC	1
mağara	mağarası	mağara-sı	N-PSS3S	40
mağara	mağaralardan	mağara-lar-dan	N-PL-ABL	1
maşa	maşalar	maşa-lar	N-PL	1
maşa	maşa	maşa	N	8
maşa	maşası	maşa-sı	N-PSS3S	5
medrese	medreseyi	medrese-yi	N-ACC	3
medrese	medreselerin	medrese-ler-in	N-PL-GEN	13
medrese	medreseden	medrese-den	N-ABL	5
medrese	medreselerinin	medrese-ler-i-nin	N-PL-PSS3S-GEN	4
medrese	medresemize	medrese-miz-e	N-PSS1P-DAT	1
medrese	medreseler	medrese-ler	N-PL	38
medrese	medreseleri	medrese-ler-i	N-PL-PSS3S	19
medrese	medresede	medrese-de	N-LOC	13
medrese	medrese	medrese	N	141
medrese	medreselere	medrese-ler-e	N-PL-DAT	1
medrese	medresesinin	medrese-si-nin	N-PSS3S-GEN	2
medrese	medresenin	medrese-nin	N-GEN	26
medrese	medreselerde	medrese-ler-de	N-PL-LOC	11
medrese	medreseye	medrese-ye	N-DAT	9
medrese	medresesi	medrese-si	N-PSS3S	69
medrese	medreselerden	medrese-ler-den	N-PL-ABL	2
mefhum	mefhumu	mefhum-u	N-PSS3S	4
mefhum	mefhumdan	mefhum-dan	N-ABL	2
mefhum	mefhumlar	mefhum-lar	N-PL	4
mefhum	mefhumları	mefhum-lar-ı	N-PL-PSS3S	3
mefhum	mefhum	mefhum	N	5
mefhum	mefhuma	mefhum-a	N-DAT	1
mefhum	mefhumlardan	mefhum-lar-dan	N-PL-ABL	1
mekik	mekikler	mekik-ler	N-PL	2
mekik	mekik	mekik	N	19
mektup	mektupların	mektup-lar-ın	N-PL-GEN	25
mektup	mektuptan	mektup-tan	N-ABL	9
mektup	mektuplarının	mektup-lar-ı-nın	N-PL-PSS3S-GEN	22
mektup	mektuplarınızı	mektup-lar-ınız-ı	N-PL-PSS2P-ACC	7
mektup	mektuplar	mektup-lar	N-PL	121
mektup	mektupları	mektup-lar-ı	N-PL-PSS3S	130
mektup	mektupta	mektup-ta	N-LOC	82
mektup	mektup	mektup	N	508
mektup	mektuplarınızda	mektup-lar-ınız-da	N-PL-PSS2P-LOC	2
mektup	mektuplara	mektup-lar-a	N-PL-DAT	3
mektup	mektuplarımız	mektup-lar-ımız	N-PL-PSS1P	1
mektup	mektuplarda	mektup-lar-da	N-PL-LOC	24
mektup	mektuplardan	mektup-lar-dan	N-PL-ABL	8
melek	meleklerin	melek-ler-in	N-PL-GEN	18
melek	melekten	melek-ten	N-ABL	1
melek	meleklerinin	melek-ler-i-nin	N-PL-PSS3S-GEN	1
melek	melekler	melek-ler	N-PL	23
melek	melekleri	melek-ler-i	N-PL-PSS3S	12
melek	melek	melek	N	140
melek	meleklere	melek-ler-e	N-PL-DAT	3
melek	meleklerden	melek-ler-den	N-PL-ABL	8
melodi	melodiler	melodi-ler	N-PL	22
melodi	melodilere	melodi-ler-e	N-PL-DAT	1
melodi	melodilerden	melodi-ler-den	N-PL-ABL	1
melodi	melodinin	melodi-nin	N-GEN	5
melodi	melodiye	melodi-ye	N-DAT	3
melodi	melodiyi	melodi-yi	N-ACC	8
melodi	melodilerin	melodi-ler-in	N-PL-GEN	2
melodi	melodileri	melodi-ler-i	N-PL-PSS3S	17
melodi	melodi	melodi	N	59
meme	memelerinizin	meme-ler-iniz-in	N-PL-PSS2P-GEN	4
meme	memeyi	meme-yi	N-ACC	29
meme	memen	meme-n	N-PSS2S	1
meme	memelerin	meme-ler-in	N-PL-GEN	14
meme	memeden	meme-den	N-ABL	4
meme	memelerinin	meme-ler-i-nin	N-PL-PSS3S-GEN	1
meme	memelerinizi	meme-ler-iniz-i	N-PL-PSS2P-ACC	4
meme	memeler	meme-ler	N-PL	18
meme	memeleri	meme-ler-i	N-PL-PSS3S	10
meme	memenizin	meme-niz-in	N-PSS2P-GEN	2
meme	memenizi	meme-niz-i	N-PSS2P-ACC	2
meme	memede	meme-de	N-LOC	32
meme	meme	meme	N	521
meme	memelere	meme-ler-e	N-PL-DAT	1
meme	memesinin	meme-si-nin	N-PSS3S-GEN	2
meme	memenin	meme-nin	N-GEN	46
meme	memelerde	meme-ler-de	N-PL-LOC	10
meme	memelerinizden	meme-ler-iniz-den	N-PL-PSS2P-ABL	1
meme	memenizde	meme-niz-de	N-PSS2P-LOC	1
meme	memeye	meme-ye	N-DAT	22
meme	mememizi	meme-miz-i	N-PSS1P-ACC	1
meme	memeni	meme-n-i	N-PSS2S-ACC	1
meme	memesi	meme-si	N-PSS3S	14
meme	memelerden	meme-ler-den	N-PL-ABL	2
memleket	memleketimizde	memleket-imiz-de	N-PSS1P-LOC	52
memleket	memleketi	memleket-i	N-ACC	164
memleket	memleketin	memleket-in	N-GEN	281
memleket	memleketlerin	memleket-ler-in	N-PL-GEN	8
memleket	memleketten	memleket-ten	N-ABL	13
memleket	memleketlerinin	memleket-ler-i-nin	N-PL-PSS3S-GEN	3
memleket	memleketlerimizde	memleket-ler-imiz-de	N-PL-PSS1P-LOC	2
memleket	memleketimize	memleket-imiz-e	N-PSS1P-DAT	17
memleket	memleketler	memleket-ler	N-PL	14
memleket	memleketleri	memleket-ler-i	N-PL-PSS3S	26
memleket	memleketinizin	memleket-iniz-in	N-PSS2P-GEN	1
memleket	memleketimizin	memleket-imiz-in	N-PSS1P-GEN	44
memleket	memleketinizi	memleket-iniz-i	N-PSS2P-ACC	1
memleket	memlekette	memleket-te	N-LOC	135
memleket	memleket	memleket	N	306
memleket	memleketlerinize	memleket-ler-iniz-e	N-PL-PSS2P-DAT	1
memleket	memleketlere	memleket-ler-e	N-PL-DAT	9
memleket	memleketinin	memleket-i-nin	N-PSS3S-GEN	10
memleket	memleketlerimiz	memleket-ler-imiz	N-PL-PSS1P	4
memleket	memleketlerde	memleket-ler-de	N-PL-LOC	13
memleket	memleketiniz	memleket-iniz	N-PSS2P	3
memleket	memleketimizden	memleket-imiz-den	N-PSS1P-ABL	2
memleket	memleketinize	memleket-iniz-e	N-PSS2P-DAT	2
memleket	memleketinizde	memleket-iniz-de	N-PSS2P-LOC	3
memleket	memlekete	memleket-e	N-DAT	84
memleket	memleketimizi	memleket-imiz-i	N-PSS1P-ACC	23
memleket	memleketimiz	memleket-imiz	N-PSS1P	27
memleket	memleketlerden	memleket-ler-den	N-PL-ABL	9
mendil	mendiller	mendil-ler	N-PL	1
mendil	mendillere	mendil-ler-e	N-PL-DAT	1
mendil	mendilin	mendil-in	N-GEN	8
mendil	mendile	mendil-e	N-DAT	4
mendil	mendili	mendil-i	N-PSS3S	21
mendil	mendilleri	mendil-ler-i	N-PL-PSS3S	3
mendil	mendilden	mendil-den	N-ABL	1
mendil	mendilde	mendil-de	N-LOC	1
mendil	mendil	mendil	N	82
menekşe	menekşe	menekşe	N	38
menekşe	menekşelere	menekşe-ler-e	N-PL-DAT	1
menekşe	menekşeler	menekşe-ler	N-PL	4
menekşe	menekşeden	menekşe-den	N-ABL	1
menekşe	menekşeleri	menekşe-ler-i	N-PL-PSS3S	1
menekşe	menekşelerin	menekşe-ler-in	N-PL-GEN	1
menekşe	menekşesi	menekşe-si	N-PSS3S	2
meni	meniyi	meni-yi	N-ACC	2
men	menin	men-in	N-GEN	3
meni	menide	meni-de	N-LOC	5
meni	meni	meni	N	38
meni	meninin	meni-nin	N-GEN	5
meni	meniye	meni-ye	N-DAT	2
meni	menisi	meni-si	N-PSS3S	1
menteşe	menteşeler	menteşe-ler	N-PL	14
menteşe	menteşenin	menteşe-nin	N-GEN	3
menteşe	menteşeleri	menteşe-ler-i	N-PL-PSS3S	3
menteşe	menteşelerde	menteşe-ler-de	N-PL-LOC	1
menteşe	menteşe	menteşe	N	36
menü	menüyü	menü-yü	N-ACC	26
menü	menülerin	menü-ler-in	N-PL-GEN	26
menü	menüden	menü-den	N-ABL	226
menü	menülerinin	menü-ler-i-nin	N-PL-PSS3S-GEN	7
menü	menülerinizi	menü-ler-iniz-i	N-PL-PSS2P-ACC	1
menü	menüler	menü-ler	N-PL	71
menü	menüleri	menü-ler-i	N-PL-PSS3S	54
menü	menüde	menü-de	N-LOC	234
menü	menü	menü	N	416
menü	menülere	menü-ler-e	N-PL-DAT	13
menü	menüsünün	menü-sü-nün	N-PSS3S-GEN	23
menü	menünün	menü-nün	N-GEN	31
menü	menülerimiz	menü-ler-imiz	N-PL-PSS1P	1
menü	menülerde	menü-ler-de	N-PL-LOC	18
menü	menümüzden	menü-müz-den	N-PSS1P-ABL	1
menü	menünüze	menü-nüz-e	N-PSS2P-DAT	1
menü	menünüzde	menü-nüz-de	N-PSS2P-LOC	1
menü	menüye	menü-ye	N-DAT	163
menü	menülerimize	menü-ler-imiz-e	N-PL-PSS1P-DAT	1
menü	menüsü	menü-sü	N-PSS3S	303
menü	menünden	menü-n-den	N-PSS2S-ABL	1
menü	menülerden	menü-ler-den	N-PL-ABL	19
merdiven	merdiveni	merdiven-i	N-PSS3S	24
merdiven	merdivenin	merdiven-in	N-GEN	21
merdiven	merdivenlerin	merdiven-ler-in	N-PL-GEN	18
merdiven	merdivenden	merdiven-den	N-ABL	7
merdiven	merdivenlerinin	merdiven-ler-i-nin	N-PL-PSS3S-GEN	2
merdiven	merdivenler	merdiven-ler	N-PL	48
merdiven	merdivenleri	merdiven-ler-i	N-PL-PSS3S	38
merdiven	merdivende	merdiven-de	N-LOC	2
merdiven	merdiven	merdiven	N	183
merdiven	merdivenlere	merdiven-ler-e	N-PL-DAT	16
merdiven	merdivenlerde	merdiven-ler-de	N-PL-LOC	11
merdiven	merdivene	merdiven-e	N-DAT	10
merdiven	merdivenlerden	merdiven-ler-den	N-PL-ABL	28
mermi	mermilerinin	mermi-ler-i-nin	N-PL-PSS3S-GEN	2
mermi	mermi	mermi	N	102
mermi	mermilere	mermi-ler-e	N-PL-DAT	5
mermi	mermisinin	mermi-si-nin	N-PSS3S-GEN	2
mermi	mermiye	mermi-ye	N-DAT	3
mermi	mermiler	mermi-ler	N-PL	20
mermi	mermiyi	mermi-yi	N-ACC	6
mermi	mermiden	mermi-den	N-ABL	2
mermi	mermileri	mermi-ler-i	N-PL-ACC	14
mermi	merminin	mermi-nin	N-GEN	17
mermi	mermilerin	mermi-ler-in	N-PL-GEN	17
mermi	mermisi	mermi-si	N-PSS3S	13
mermi	mermilerden	mermi-ler-den	N-PL-ABL	4
mesafe	mesafeler	mesafe-ler	N-PL	94
mesafe	mesafelere	mesafe-ler-e	N-PL-DAT	29
mesafe	mesafelerden	mesafe-ler-den	N-PL-ABL	2
mesafe	mesafenin	mesafe-nin	N-GEN	39
mesafe	mesafeye	mesafe-ye	N-DAT	34
mesafe	mesafeyi	mesafe-yi	N-ACC	43
mesafe	mesafelerin	mesafe-ler-in	N-PL-GEN	9
mesafe	mesafeleri	mesafe-ler-i	N-PL-PSS3S	43
mesafe	mesafeden	mesafe-den	N-ABL	38
mesafe	mesafelerde	mesafe-ler-de	N-PL-LOC	30
mesafe	mesafede	mesafe-de	N-LOC	171
mesafe	mesafe	mesafe	N	384
mesuliyet	mesuliyetimizde	mesuliyet-imiz-de	N-PSS1P-LOC	1
mesuliyet	mesuliyeti	mesuliyet-i	N-PSS3S	23
mesuliyet	mesuliyetin	mesuliyet-in	N-GEN	3
mesuliyet	mesuliyetten	mesuliyet-ten	N-ABL	2
mesuliyet	mesuliyetleri	mesuliyet-ler-i	N-PL-PSS3S	5
mesuliyet	mesuliyet	mesuliyet	N	32
mesuliyet	mesuliyetinin	mesuliyet-i-nin	N-PSS3S-GEN	3
mesuliyet	mesuliyete	mesuliyet-e	N-DAT	4
metres	metresin	metres-in	N-GEN	4
metres	metres	metres	N	4
metre	metresinin	metre-si-nin	N-PSS3S-GEN	2
metre	metresi	metre-si	N-PSS3S	8
mevki	mevkiyi	mevki-yi	N-ACC	4
mevki	mevkiden	mevki-den	N-ABL	3
mevki	mevkinde	mevki-n-de	N-PSS2S-LOC	1
mevki	mevkimize	mevki-miz-e	N-PSS1P-DAT	1
mevki	mevkiler	mevki-ler	N-PL	13
mevki	mevkileri	mevki-ler-i	N-PL-PSS3S	5
mevki	mevkinizi	mevki-niz-i	N-PSS2P-ACC	1
mevki	mevkide	mevki-de	N-LOC	17
mevki	mevki	mevki	N	132
mevki	mevkilere	mevki-ler-e	N-PL-DAT	11
mevki	mevkinin	mevki-nin	N-GEN	2
mevki	mevkine	mevki-n-e	N-PSS2S-DAT	1
mevki	mevkilerimiz	mevki-ler-imiz	N-PL-PSS1P	1
mevki	mevkilerde	mevki-ler-de	N-PL-LOC	13
mevki	mevkiye	mevki-ye	N-DAT	15
mevki	mevkisi	mevki-si	N-PSS3S	2
mevki	mevkilerden	mevki-ler-den	N-PL-ABL	2
mevsim	mevsimler	mevsim-ler	N-PL	25
mevsim	mevsimlere	mevsim-ler-e	N-PL-DAT	29
mevsim	mevsimlerden	mevsim-ler-den	N-PL-ABL	4
mevsim	mevsimin	mevsim-in	N-GEN	22
mevsim	mevsime	mevsim-e	N-DAT	44
mevsim	mevsimi	mevsim-i	N-PSS3S	108
mevsim	mevsimlerin	mevsim-ler-in	N-PL-GEN	11
mevsim	mevsimleri	mevsim-ler-i	N-PL-PSS3S	12
mevsim	mevsimden	mevsim-den	N-ABL	3
mevsim	mevsimlerde	mevsim-ler-de	N-PL-LOC	25
mevsim	mevsimde	mevsim-de	N-LOC	64
mevsim	mevsim	mevsim	N	212
mevzu	mevzularının	mevzu-lar-ı-nın	N-PL-PSS3S-GEN	2
mevzu	mevzu	mevzu	N	38
mevzu	mevzulara	mevzu-lar-a	N-PL-DAT	3
mevzu	mevzuya	mevzu-ya	N-DAT	2
mevzu	mevzular	mevzu-lar	N-PL	6
mevzu	mevzuyu	mevzu-yu	N-ACC	1
mevzu	mevzuları	mevzu-lar-ı	N-PL-PSS3S	5
mevzu	mevzuda	mevzu-da	N-LOC	14
mevzu	mevzuların	mevzu-lar-ın	N-PL-GEN	2
mevzu	mevzularda	mevzu-lar-da	N-PL-LOC	3
mevzu	mevzusu	mevzu-su	N-PSS3S	1
mevzu	mevzumuzun	mevzu-muz-un	N-PSS1P-GEN	1
mevzu	mevzulardan	mevzu-lar-dan	N-PL-ABL	1
meydan	meydanlar	meydan-lar	N-PL	12
meydan	meydanlara	meydan-lar-a	N-PL-DAT	8
meydan	meydanlardan	meydan-lar-dan	N-PL-ABL	5
meydan	meydanın	meydan-ın	N-GEN	21
meydan	meydana	meydan-a	N-DAT	3784
meydan	meydanı	meydan-ı	N-PSS3S	125
meydan	meydanların	meydan-lar-ın	N-PL-GEN	2
meydan	meydanları	meydan-lar-ı	N-PL-ACC	24
meydan	meydandan	meydan-dan	N-ABL	3
meydan	meydanlarda	meydan-lar-da	N-PL-LOC	23
meydan	meydanda	meydan-da	N-LOC	49
meydan	meydan	meydan	N	457
meyhane	meyhaneyi	meyhane-yi	N-ACC	4
meyhane	meyhaneden	meyhane-den	N-ABL	1
meyhane	meyhanelerinin	meyhane-ler-i-nin	N-PL-PSS3S-GEN	1
meyhane	meyhaneler	meyhane-ler	N-PL	9
meyhane	meyhaneleri	meyhane-ler-i	N-PL-PSS3S	6
meyhane	meyhanede	meyhane-de	N-LOC	8
meyhane	meyhane	meyhane	N	22
meyhane	meyhanelere	meyhane-ler-e	N-PL-DAT	3
meyhane	meyhanenin	meyhane-nin	N-GEN	3
meyhane	meyhanelerde	meyhane-ler-de	N-PL-LOC	2
meyhane	meyhaneye	meyhane-ye	N-DAT	8
meyhane	meyhanesi	meyhane-si	N-PSS3S	5
mezra	mezrayı	mezra-yı	N-ACC	1
mezra	mezradan	mezra-dan	N-ABL	4
mezra	mezralar	mezra-lar	N-PL	2
mezra	mezraları	mezra-lar-ı	N-PL-PSS3S	1
mezra	mezrada	mezra-da	N-LOC	1
mezra	mezra	mezra	N	23
mezra	mezralara	mezra-lar-a	N-PL-DAT	4
mezra	mezralarımız	mezra-lar-ımız	N-PL-PSS1P	1
mezra	mezralarda	mezra-lar-da	N-PL-LOC	1
mezra	mezraya	mezra-ya	N-DAT	5
mezra	mezrası	mezra-sı	N-PSS3S	11
mezuniyet	mezuniyeti	mezuniyet-i	N-PSS3S	12
mezuniyet	mezuniyetin	mezuniyet-in	N-GEN	1
mezuniyet	mezuniyetlerin	mezuniyet-ler-in	N-PL-GEN	1
mezuniyet	mezuniyetten	mezuniyet-ten	N-ABL	12
mezuniyet	mezuniyetlerinin	mezuniyet-ler-i-nin	N-PL-PSS3S-GEN	1
mezuniyet	mezuniyetleri	mezuniyet-ler-i	N-PL-PSS3S	8
mezuniyet	mezuniyetimizin	mezuniyet-imiz-in	N-PSS1P-GEN	2
mezuniyet	mezuniyette	mezuniyet-te	N-LOC	1
mezuniyet	mezuniyet	mezuniyet	N	396
mezuniyet	mezuniyetinin	mezuniyet-i-nin	N-PSS3S-GEN	3
mezuniyet	mezuniyetiniz	mezuniyet-iniz	N-PSS2P	1
mezuniyet	mezuniyetinize	mezuniyet-iniz-e	N-PSS2P-DAT	2
mezuniyet	mezuniyetinizde	mezuniyet-iniz-de	N-PSS2P-LOC	1
mezuniyet	mezuniyete	mezuniyet-e	N-DAT	8
meşale	meşale	meşale	N	32
meşale	meşalesinin	meşale-si-nin	N-PSS3S-GEN	1
meşale	meşaleler	meşale-ler	N-PL	6
meşale	meşaleyi	meşale-yi	N-ACC	10
meşale	meşalenin	meşale-nin	N-GEN	1
meşale	meşalesi	meşale-si	N-PSS3S	7
meşale	meşalemizin	meşale-miz-in	N-PSS1P-GEN	1
meşe	meşen	meşe-n	N-PSS2S	2
meşe	meşelerin	meşe-ler-in	N-PL-GEN	1
meşe	meşeler	meşe-ler	N-PL	4
meşe	meşeleri	meşe-ler-i	N-PL-PSS3S	1
meşe	meşede	meşe-de	N-LOC	1
meşe	meşe	meşe	N	92
meşe	meşesinin	meşe-si-nin	N-PSS3S-GEN	1
meşe	meşenin	meşe-nin	N-GEN	4
meşe	meşesi	meşe-si	N-PSS3S	9
meşe	meşelerden	meşe-ler-den	N-PL-ABL	1
meşrubat	meşrubatın	meşrubat-ın	N-GEN	1
meşrubat	meşrubatların	meşrubat-lar-ın	N-PL-GEN	1
meşrubat	meşrubatlar	meşrubat-lar	N-PL	4
meşrubat	meşrubat	meşrubat	N	36
